id,created_at,text,location
1.08054E+18,02-01-2019 18:43,"@realdylancarr You're welcome, Dylan! Thank you for your patience during this time. Have a great day! ^Kristina",Canada
1.08053E+18,02-01-2019 18:38,@AlderLaneeggs @gasbasis HCG will crumble - and then I'd be willing to bet the Cdn banks start quietly freaking out… https://t.co/2lAR5TdaMn,
1.08053E+18,02-01-2019 18:36,@cibc Mobile/Web login seems to be working again. Thank you!,"Oxford County, Ontario"
1.08053E+18,02-01-2019 18:28,Congratulations @armpetr! https://t.co/7jsQbCgviN,
1.08053E+18,02-01-2019 18:19,"RT @rob_berger: Happy New Year and a new poll run by @Maru/Blue on Maru Voice Canada, from our friends @CIBC on what Canadians priorities a…",
1.08053E+18,02-01-2019 18:19,"@DavidNelson333 Thanks for taking the time to write back to us, David. I have forwarded your concerns to the Bankin… https://t.co/Eb6ps2RKkD",Canada
1.08053E+18,02-01-2019 18:18,Winter registration for the Capitalize for Kids Student Challenge presented by CIBC Investor's Edge is now open:… https://t.co/KNTSLcVLcF,Canada
1.08053E+18,02-01-2019 18:07,"'New era for new Barrick,' with potential for 26% more upside, CIBC says  $GOLD #preciousmetals #stocks… https://t.co/CBNQERZ0O5","Conway, AR"
1.08053E+18,02-01-2019 18:05,"@g4g5j41n Hi there! Thanks for bringing this to our attention, I can confirm that we've already taken the necessary… https://t.co/Fu4P2TlscM",Canada
1.08052E+18,02-01-2019 17:32,The Dryden Police Services reports that the owner of the puppy left at CIBC has been identified and the investigati… https://t.co/yUxsQauaMh,"Dryden, Ontario"
1.08052E+18,02-01-2019 17:32,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/LTWLK9JB0C,Mississauga
1.08052E+18,02-01-2019 17:29,"Uusi jätti on virallisesti treidattavissa: $GOLD
https://t.co/aKwNbxHvCy","Helsinki, Tellus"
1.08052E+18,02-01-2019 17:24,"Episode 3 is the hardest one to do, already had to cut 3 big stories from the region, OPP Costing in Dryden, Kenora… https://t.co/cfPn3u42RL",Earth
1.08051E+18,02-01-2019 17:15,@cibc The location was 1720 Robson street.,"Vancouver, Canada"
1.08051E+18,02-01-2019 16:54,@MieshaTate @cibc Beautiful..,'Merica..
1.08051E+18,02-01-2019 16:47,"As Transalta $TAC Stock Price Declined, Cibc World Markets Trimmed Its Stake; Mks Instruments $MKSI Holder Janney M… https://t.co/mR2jYl6d8x",
1.08051E+18,02-01-2019 16:47,"Cibc World Markets Boosted Stake in Cdk Global $CDK by $885,980; Janney Montgomery Scott Increased Its Bce New $BCE… https://t.co/a3S0r6HrjQ",
1.0805E+18,02-01-2019 16:36,@SarahGray33 Hi Sarah! Your eStatements are available on the second business day of the month. The statement should… https://t.co/aM7w2AK1lz,Canada
1.0805E+18,02-01-2019 16:32,Randgold Resources $GOLD Upgraded to Outperform at CIBC https://t.co/GY3gR5MeXn #stocks,"Sioux Falls, SD"
1.0805E+18,02-01-2019 16:31,"@cibc Hi when are e statements available, Im still waiting on my December one to come through thanks",
1.0805E+18,02-01-2019 16:30,The #tweets on this #Twitter handle are for entertainment purposes only and they are not investment advice $WEED… https://t.co/ppSYDN5O7X,Bay Street and Howe Street
1.0805E+18,02-01-2019 16:27,"@doughgirl2121 If that doesn't work, give us call at 1-800-465-2422 and we'd love to assist you. I apologize for th… https://t.co/ja4NBTrWrs",Canada
1.0805E+18,02-01-2019 16:26,@doughgirl2121 Hi Jennifer! I would love to look into this for you. Can you please give me more details as to where… https://t.co/Gr2tGBUPvU,Canada
1.0805E+18,02-01-2019 16:25,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/TiGYqKm7An,
1.0805E+18,02-01-2019 16:24,"@ryestar Hi Ryan, thanks for keeping us posted. I'm glad to learn that you were able to connect eventually. Sorry f… https://t.co/WEmTS1eOOW",Canada
1.0805E+18,02-01-2019 16:21,"CIBC 79 a busy little bumble bee today,",Vancouver
1.0805E+18,02-01-2019 16:19,"With interest rates rising, many Canadians are prioritizing paying down their debts in 2019 according to a CIBC pol… https://t.co/20sVn3GQRR",Toronto Ontario
1.0805E+18,02-01-2019 16:15,@cibc That sounds wonderful. Thanks for the offer,"Vancouver Island, Canada"
1.0805E+18,02-01-2019 16:14,Randgold Resources $GOLD Upgraded at CIBC https://t.co/4kg5nxQwgS,"Florida, USA"
1.0805E+18,02-01-2019 16:09,Randgold Resources $GOLD Upgraded at CIBC https://t.co/wosvGDSvMa,
1.0805E+18,02-01-2019 16:06,"@cibc Hilariously, as soon as I hit send on the tweet, my call was answered. Everything worked out. Not suggesting… https://t.co/99YUXQCt8M",Canada
1.0805E+18,02-01-2019 16:05,"Save the date - the WinnipegREALTORS® Annual Forecast Breakfast 
Special guest speaker Benjamin Tal - brought to yo… https://t.co/C6owhxNqas","Winnipeg, Manitoba"
1.08049E+18,02-01-2019 16:03,"@ryestar Hello Ryan, were you able to eventually connect with a colleague of ours? We had a higher than normal volu… https://t.co/7YTYTq8lj8",Canada
1.08049E+18,02-01-2019 16:02,"'New era for new Barrick,' with potential for 26% more upside, CIBC says",[CO] [MX] [CL] [PE]
1.08049E+18,02-01-2019 16:01,CIBC Smart Prepaid Visa Card is a Reloadable Visa - easy to compare #prepaidcreditcard https://t.co/Xwdw2WFFvz,Canada!
1.08049E+18,02-01-2019 16:01,AMAZING day learning #FarmMgtUpdate Feb 7 @CityofRedDeer w/ @DobbiePeter @fao_alberta on #Oil &amp; #gas #water… https://t.co/TFhoNb3KYf,Canada
1.08049E+18,02-01-2019 16:00,#MidweekMotivation https://t.co/gouRVYdQIF,The Caribbean
1.08049E+18,02-01-2019 15:58,"$ABX $GOLD:

‘New era for new Barrick,’ with potential for 26% more upside, CIBC …:

https://t.co/lB2yZqCA69",U.S.
1.08049E+18,02-01-2019 15:51,"$ABX $GOLD - 'New era for new Barrick,' with potential for 26% more upside, CIBC says https://t.co/ZSrtOpssI5",New York
1.08049E+18,02-01-2019 15:50,RT @CVCACanada: NEW: Giving Back Champions - the final part of our series on how Canadian private capital is giving back to Canadian commun…,"Toronto, Ontario"
1.08049E+18,02-01-2019 15:48,"@TukkaDan Good Morning Odane

Sorry for the delay. Please let us know your telephone number including the area code… https://t.co/cat6X09rm0",The Caribbean
1.08049E+18,02-01-2019 15:40,We were pleased to host clients and guests for reception before a concert with the world famous Boston Pops Orchest… https://t.co/w8AJN0Mco8,"Atlanta, GA"
1.08049E+18,02-01-2019 15:38,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,"Toronto, Ontario"
1.08049E+18,02-01-2019 15:36,"@Ajadhao Hi Amol! If you have our mobile banking app, can you please try to view your eStatements on there to see i… https://t.co/1cWbTEnHin",Canada
1.08048E+18,02-01-2019 15:19,@cibc Nah. Too much poop,"Alberta, Canada"
1.08048E+18,02-01-2019 15:19,"Happy New Year and a new poll run by @Maru/Blue on Maru Voice Canada, from our friends @CIBC on what Canadians prio… https://t.co/gaAmSrUXQs",
1.08048E+18,02-01-2019 15:16,L'équipe du CIBC Sud Midi-Pyrénées vous souhaite une excellente année 2019! #annee2019 #Voeux2019 https://t.co/j5MJ6rrVAn,"Tarbes, Midi-Pyrénées"
1.08048E+18,02-01-2019 14:48,"@oneofthestrange Hi, sorry about that. Please check your inbox again. ^SB",The Caribbean
1.08048E+18,02-01-2019 14:46,"@LauraM_84 Hi Laura! I apologize for the inconvenience this has caused you. Please use this link,… https://t.co/pVyT9ymtAW",Canada
1.08047E+18,02-01-2019 14:33,"Senior Estate Planning Specialist Assistant: CIBC (Halifax, NS): ""Overview The Estate Planning Specialist Assistant… https://t.co/QFXOw9BvEn","Halifax, Nova Scotia"
1.08047E+18,02-01-2019 14:32,"@sabidoooo Hi Saeed, we are only able to provide you with assistance in English or French through this channel. If… https://t.co/r4YzydJ6yQ",Canada
1.08047E+18,02-01-2019 14:29,@CIBC_FCIB @cibc I don't see a response,Barbados
1.08047E+18,02-01-2019 14:23,CIBC Trims Canadian National Railway $CNR Target Price to C$118.00 https://t.co/i7S1DdZW5X #stocks,"Sioux Falls, SD"
1.08047E+18,02-01-2019 14:21,Media Advisory - CIBC's Victor Dodig to Speak at RBC's 2019 Canadian Bank CEO Conference https://t.co/R9D9qy15nP,"Las Vegas, NV"
1.08047E+18,02-01-2019 14:20,"#cibc moms been on line for 2 days trying to get in contact with anyone, card blocked can’t use it. Terrible service",Canada
1.08047E+18,02-01-2019 14:19,@cibc @oneofthestrange Thanks @cibc! @oneofthestrange  please check your inbox for our response. Happy to assist. ^SB,The Caribbean
1.08047E+18,02-01-2019 14:17,$LNR  Linamar Corporation (TSE:LNR) price target lowered to C$68.00 by CIBC https://t.co/CEPpqBjh5x #stocks,
1.08047E+18,02-01-2019 14:16,$CJT  CARGOJET ORD (TSE:CJT) price target lowered to C$90.00 by CIBC https://t.co/O2OSml0FaB #stocks,
1.08047E+18,02-01-2019 14:09,@cibc I'm not able to access Online banking and I know password is correct. It's been three days. What's going on? #cibc #help,
1.08047E+18,02-01-2019 14:09,Canadian Imperial Bank of Commerce : Media Advisory - CIBC's Victor Dodig to Speak at RBC's 2019 Canadian Bank CEO… https://t.co/nbfgEQfaPV,
1.08047E+18,02-01-2019 14:09,Media Advisory - CIBC's Victor Dodig to...,
1.08047E+18,02-01-2019 14:08,"Planificateur financier principal (expert en services financiers au Québec) - IIROC: CIBC (Burlington, ON): ""avons… https://t.co/xDWbpub25c",Canada
1.08046E+18,02-01-2019 13:48,CIBC Cuts Canadian National Railway $CNR Price Target to C$118.00  https://t.co/vFXyPYXfse,United States
1.08046E+18,02-01-2019 13:36,"@AnmolOberoi4 Hi Anmol!  If you are not able to get online, please use this link, https://t.co/OHP9WYsdb7 to reset… https://t.co/bTgNbXeAkr",Canada
1.08045E+18,02-01-2019 13:10,@CdnPress @CdnPress_Ott What corporate ladder? Us regular folks cannot see the first rung. CIBC announced on its we… https://t.co/bOGykKr0MB,Hamilton
1.08045E+18,02-01-2019 13:00,@cibc Not yet. No error messages. Just nothing happens when i click on view e statement link. It shows list of mont… https://t.co/rCTAaWD9jB,"Toronto, Ontario"
1.08045E+18,02-01-2019 12:58,"@Ajadhao Hi Amol! I'm hoping you were able to download your statements. If not, please send us a DM with more detai… https://t.co/ROTnHE4QIW",Canada
1.08044E+18,02-01-2019 12:44,@NicGoddard_ Hi Nicholas! I hope you were able to get through to Telephone Banking. Please send us a DM and let us… https://t.co/T2mVcSsZvF,Canada
1.08044E+18,02-01-2019 12:42,@s_uzin Hi Suzanne.  I'm sorry to see you're having issues accessing our online banking. Can you try resetting your… https://t.co/rOEOwDvReU,Canada
1.08044E+18,02-01-2019 12:41,@_mjpxo Hi there!  I'm sorry to see you're having issues accessing your online banking. Can you try resetting your… https://t.co/REWS5B8lv1,Canada
1.08044E+18,02-01-2019 12:25,RT @CVCACanada: Giving Back Champions - the final part of our series on how Canadian private capital is giving back to Canadian communities…,Canada
1.08044E+18,02-01-2019 12:25,@Jenmtlcanada Hi there! I have received and responded to your direct message. ^Shara,Canada
1.08044E+18,02-01-2019 12:10,#STLUCIA Enjoy your New Year's Holiday,The Caribbean
1.08044E+18,02-01-2019 12:06,"Démarrage nouveau poste ce matin ! Conseillère en insertion sur la prestation proposé par Pôle emploi ""Valoriser so… https://t.co/7OnDUvOdvP","Brest, France"
1.08043E+18,02-01-2019 12:00,"U DON'T  REPRESENT MY  SON  EITH   EH 
I EM THE  KOALA  I WAS TH E  KOALA  VEFORE  HE WAS  BORN  I  GOT  IT FROM TH… https://t.co/m5WSEZKKwC","Kitchener, Ontario"
1.08043E+18,02-01-2019 11:27,Bajan Reporter:CIBC FirstCaribbean’s Sheraton Centre Branch is joint winner of top Branch award https://t.co/wmIcIHtsFa #Barbados,"Barbados, Caribbean"
1.08038E+18,02-01-2019 08:35,BlackBerry (BB) Downgraded by CIBC (Alphonse Anthony/Zolmax) https://t.co/ajoKh3fwUm,San Francisco
1.08037E+18,02-01-2019 07:43,Is anyone else having troubles logging on to @cibc  online banking or is it just me?,Beautiful British Columbia 
1.08036E+18,02-01-2019 06:49,BlackBerry $BB Downgraded by CIBC https://t.co/jNUiwDFEaz,
1.08035E+18,02-01-2019 06:26,"@cibc I cannot open my account for last 3 days,it says incorrect account information,I need to log in!",
1.08035E+18,02-01-2019 06:15,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,
1.08035E+18,02-01-2019 06:12,@cibc is there something wrong the cibc banking app? It has not let me log in since Sunday!,Beautiful British Columbia 
1.08034E+18,02-01-2019 05:39,Happy New Year y’all!! @ Hamilton at CIBC Theatre https://t.co/Kl9GBBO7uO,"New York, USA"
1.08033E+18,02-01-2019 05:13,@cibc your website is worst banking website I have ever seen. I am trying to download estatement but nothing happen… https://t.co/n2xp1YweKi,"Toronto, Ontario"
1.08033E+18,02-01-2019 05:12,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,
1.08032E+18,02-01-2019 04:45,@cibc Why can’t I sign up on the CIBC site ?,"Kelowna, British Columbia"
1.08032E+18,02-01-2019 04:34,@cibc @CIBC IS CORRUPT BANK THAT OPENLY ALLOWS CRIMINALS TO DO THEIR BUSINESS AT THE #CIBC! https://t.co/uoyyfKCPd0,History of crimes starts here!
1.08031E+18,02-01-2019 04:04,"RT @ListowelFair: Before the Plate Film Screening, Feb.12 Listowel Ag Hall. Taste of Local Social 6:30pm;Screening 7:30pm Discussion panel…",Mount Forest
1.08031E+18,02-01-2019 03:41,"RT @CIBC_PWM_US: #G2GImpact: As you enjoy a healthy dose of holiday shopping, make sure you're taking precautions to protect yourself from…","Boston, MA"
1.08031E+18,02-01-2019 03:41,@TeamCanada @HPCanada @CanadianTire @bostonpizza @TimHortons @CanadianForces @CanadianPM @JustinTrudeau… https://t.co/yZdx4CVncH,"ℹ Edmonton, Alberta"
1.0803E+18,02-01-2019 03:26,@CommrRCMPGRC Our family's home at 40 Hewitt Crescent in the @TownofAjax was stolen by frauds due to @CIBC's legal… https://t.co/tX3UBj6wA8,"Ajax, Ontario, Canada?"
1.0803E+18,02-01-2019 03:25,Our family's home at 40 Hewitt Crescent in the @TownofAjax was stolen by frauds due to @CIBC's legal department not… https://t.co/hdbCqJuKYD,"Ajax, Ontario, Canada?"
1.0803E+18,02-01-2019 03:24,@NorthernKingsCA @cibc @DriveForDreams @Vi_Massiah @Mike_KingNation @22jpollard @A2BNOW @Mike_Simonetta @Jlan100… https://t.co/XCnnQulhni,
1.0803E+18,02-01-2019 03:23,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,
1.0803E+18,02-01-2019 03:01,"HAPPY 2019 from yours truly!
#Repost @MiggstaC09
・・・
Hey 2019!

#hamiltonchi is comin at U!

HAPPY NEW YEAR!!!! @ C… https://t.co/UCxId5j9Pw","New York, USA"
1.0803E+18,02-01-2019 02:55,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,"Toronto, Ontario"
1.0803E+18,02-01-2019 02:52,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,Toronto/Atlanta
1.08029E+18,02-01-2019 02:37,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,Toronto
1.08029E+18,02-01-2019 02:35,RT @NorthernKingsCA: Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game ton…,"Toronto, Ontario"
1.08029E+18,02-01-2019 02:33,Starting 2019 off right! Huge Thanks to @cibc for hosting our @DriveForDreams student-athletes at the Raptors game… https://t.co/AjtpQl6hXg,Toronto
1.08028E+18,02-01-2019 01:38,"RT @LiciaCorbella: CIBC pulls energy sector from Whistler investor conference, mayor apologizes for climate change letter https://t.co/Ydww…","Alberta, Canada"
1.08027E+18,02-01-2019 01:28,Albemarle Co. (ALB) Position Cut by CIBC World Markets Inc. – Fairfield Current – Credit Agricole https://t.co/NlB7tOCeYc,
1.08027E+18,02-01-2019 01:16,"@SavvyCanadians For instance, there is $110mill + interest likely owed by BMO for wrongful fees against RSPs, and $… https://t.co/bsPYBaKFFS",
1.08026E+18,02-01-2019 00:33,"Well, HELLOOOO, 2019! You look so fresh, clean, and pretty! ▫️
Going to CIBC Theatre for “Hamilton” this evening wi… https://t.co/MVn4vzFMeU","Illinois, USA"
1.08026E+18,02-01-2019 00:18,"@spendeeapp I’m having issues connecting bank accounts from banks you support, ie @cibc and it’s proving to be frus… https://t.co/gl9iaMbYu8",
1.08025E+18,01-01-2019 23:52,"RT @ListowelFair: Before the Plate Film Screening, Feb.12 Listowel Ag Hall. Taste of Local Social 6:30pm;Screening 7:30pm Discussion panel…","Goderich, Ontario"
1.08025E+18,01-01-2019 23:49,@ynnad007 @cibc Yes..........and I miss them too...😁💁‍♂️,
1.08025E+18,01-01-2019 23:41,آقا خدمات مشتری CIBC میگه مدت زمان تخمینی انتظار شما پشت خط، ۱۳۸ دقیقه‌ست. منتظر بمونم به نظرتون؟ :)),"Toronto, Ontario"
1.08023E+18,01-01-2019 22:45,The amount of your down payment will determine whether you'll have a conventional mortgage or a high-ratio mortgage… https://t.co/wwGgypMtPE,
1.08023E+18,01-01-2019 22:37,"CIBC rеwаrdѕ CIBC rеwаrdѕ:
CIBC оffеrѕ оvеr 20 саrdѕ guаrаntееіng you will fіnd https://t.co/fWh8z3uW9b #creditcards https://t.co/qgoCGerkoY",Web
1.08023E+18,01-01-2019 22:30,The amount of your down payment will determine whether you'll have a conventional mortgage or a high-ratio mortgage… https://t.co/lRFWC80LWw,"London, Ontario"
1.08022E+18,01-01-2019 21:40,@Toni_Toni_V Hi Toni! I received your Private Message and will be responding to it shortly. ^Senorita,Canada
1.08021E+18,01-01-2019 21:18,@checkphish Hi there! Thanks for flagging this to us. We are currently taking the necessary steps to shut down the fraudulent site. ^Ciaran,Canada
1.08021E+18,01-01-2019 21:16,@checkphish Hi there! Thanks for flagging this to us. We are currently taking the necessary steps to shut down the fraudulent site. ^Ciaran,Canada
1.0802E+18,01-01-2019 20:50,"@NicGoddard_ Hi Nicholas! We apologize for the long wait to speak with us. Due to the day that it is, our phone sup… https://t.co/HuEpLsKqOI",Canada
1.0802E+18,01-01-2019 20:49,Wilkinson Eyre Architects | WilkinsonEyre https://t.co/3NZgMcRUiT,"Toronto, Ontario"
1.0802E+18,01-01-2019 20:42,@cibc can get get some support!!!!???? Ive been on hold for almost 2 hours now and im really not happy about it!,"Kitchener, Ontario"
1.0802E+18,01-01-2019 20:32,@cibc Ive been on hold for an hour and a half now whats going on!?,"Kitchener, Ontario"
1.0802E+18,01-01-2019 20:17,@cibc Q,"Edmonton, Alberta"
1.08019E+18,01-01-2019 20:10,@cibc I miss roller skating rinks...am I old??,Canada
1.08019E+18,01-01-2019 20:08,"RT @ListowelFair: Before the Plate Film Screening, Feb.12 Listowel Ag Hall. Taste of Local Social 6:30pm;Screening 7:30pm Discussion panel…",
1.08019E+18,01-01-2019 20:00,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/7JK5FRjBxS",The Caribbean
1.08019E+18,01-01-2019 20:00,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/VN9u2IJbtK",Barbados
1.08019E+18,01-01-2019 20:00,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/vCQ3OZ6a36",Jamaica
1.08019E+18,01-01-2019 20:00,"With Online Banking you can do it all, wherever and whenever you want including setting up recurring payments.… https://t.co/480KTYpCmo",Bahamas
1.08019E+18,01-01-2019 19:50,Cibc Asset Management Trimmed Citigroup $C Stake By $3.03 Million; Entergy $ETR Shorts Lowered By 7.73% https://t.co/h7SXs58ltH,
1.08019E+18,01-01-2019 19:50,"Cibc Asset Management Increased By $349,807 Its Intuit $INTU Holding; Cheviot Value Management Has Decreased By $49… https://t.co/Hvzwl9Z47s",
1.08019E+18,01-01-2019 19:45,"Happy New Year and Happy 113th Birthday to the CIBC Theatre in Chicago, opened as the Majestic Theatre on New Year’… https://t.co/ux1u2dATA4","Los Angeles, CA"
1.08017E+18,01-01-2019 18:35,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/G2swix0H9y",Barbados
1.08017E+18,01-01-2019 18:35,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/MXbGDErm0G",Bahamas
1.08017E+18,01-01-2019 18:35,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/0f9wh9zO4e",Jamaica
1.08017E+18,01-01-2019 18:31,@cibc PM sent regarding currency exchange issue.,"Toronto, Ontario"
1.08017E+18,01-01-2019 18:18,@cherryelixxr Hi there! I'm sorry to see you are having difficulty accessing your online banking. If you have tried… https://t.co/5HoSadrxfY,Canada
1.08016E+18,01-01-2019 18:10,"A new year is a new opportunity to build or buy your ""Home Sweet Home"". Let's help you get started! Visit us to lea… https://t.co/oHtfDOsw5M",The Caribbean
1.08016E+18,01-01-2019 18:07,"A CIBC poll  found that the top financial priority for Canadians is paying down debt (26%), followed keeping up wit… https://t.co/l0pPBSOtBI",Canada
1.08015E+18,01-01-2019 17:04,"RT @TraceITCo: United Parcel Service, Inc. (UPS) Shares Sold by CIBC World Markets Inc. https://t.co/bLu1Sx12dq",
1.08015E+18,01-01-2019 17:03,Happy New Year! #happynewyear2019 #CIBC https://t.co/yY2b7RTjRm,Eastern Ontario Canada
1.08015E+18,01-01-2019 17:02,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/c4QDLgXIdY,Kelowna
1.08015E+18,01-01-2019 17:01,Check out #CIBC at their #UWaterloo info session on January 8th! Register here: https://t.co/nX7kctwIm1,"TC, University of Waterloo"
1.08015E+18,01-01-2019 16:57,@1986A7la Hi Mashael! I'm glad to see the issue has been resolved for you. Please reach out to us again if you shou… https://t.co/J4kVL8UC0G,Canada
1.08015E+18,01-01-2019 16:57,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/bu5jcMJ9dx,"Windsor, Ontario"
1.08015E+18,01-01-2019 16:55,"United Parcel Service, Inc. (UPS) Shares Sold by CIBC World Markets Inc. https://t.co/bLu1Sx12dq",
1.08014E+18,01-01-2019 16:48,"RT @LiciaCorbella: CIBC pulls energy sector from Whistler investor conference, mayor apologizes for climate change letter https://t.co/Ydww…","Ottawa, Ontario"
1.08014E+18,01-01-2019 16:38,"@oneofthestrange @CIBC_FCIB, over to you! ^Senorita",Canada
1.08014E+18,01-01-2019 16:32,"As Open Text $OTEX Stock Declined, Cibc Asset Management Has Trimmed Its Stake by $6.99 Million; As Medifast Com… https://t.co/0OjxQYYc1Y",
1.08014E+18,01-01-2019 16:32,Cibc Asset Management Lifted Gran Tierra Energy $GTE Position by $2.34 Million; Market Valuation Declined; General… https://t.co/y7Tl2oUbfs,
1.08014E+18,01-01-2019 16:30,The #tweets on this #Twitter handle are for entertainment purposes only and they are not investment advice $WEED… https://t.co/3pwepxNmDA,Bay Street and Howe Street
1.08014E+18,01-01-2019 16:20,Wishing you all a Happy New Year and all the best for 2019!!!,"Pickering, Ontario"
1.08014E+18,01-01-2019 16:18,"RT @LiciaCorbella: CIBC pulls energy sector from Whistler investor conference, mayor apologizes for climate change letter https://t.co/Ydww…",
1.08013E+18,01-01-2019 16:13,"@JimmGee Hi Jim! We will be rolling out a software update across all of our ATM's this coming month, so that they w… https://t.co/xUsqHAc2L3",Canada
1.08013E+18,01-01-2019 15:51,@realdylancarr Hi Dylan! I'm sorry to see you're having difficulty logging in to your Online Banking. Would you min… https://t.co/MhAVAFGwRo,Canada
1.08013E+18,01-01-2019 15:51,@cibc It should not be an excuse. The actual factor is that to save cost you have reduced your call centre staff an… https://t.co/49NbKsp31f,
1.08013E+18,01-01-2019 15:34,@aaronlewis1979 Hi Aaron! Can you try reset your password and see if this works for you? We apologize for any inconvenience! ^Ciaran,Canada
1.08012E+18,01-01-2019 15:25,@ERMGovernance Hi there! Due to a technical issue we were experiencing yesterday we had higher call volumes than no… https://t.co/uvbVMkClMT,Canada
1.08012E+18,01-01-2019 15:14,@Shepsarah1 Hi there! We had an issue with accepting e-Transfers through our mobile site yesterday. If they are bei… https://t.co/3HGQCmUMNu,Canada
1.08012E+18,01-01-2019 15:06,"I just got charged a monthly service fee from cibc, i have a direct banking account??? What is happening?",Barbados
1.08012E+18,01-01-2019 15:03,"سعوديه ذبحها نياكه تقوله ياحمار: https://t.co/zHa92vjyJo

تحرر
سكس سعودي
دياثه
نيج
نهود
سكس عربي
cibc",
1.08011E+18,01-01-2019 14:15,"@cibc Example, with a twenty-month-old along for the ride.

Or with a baby that is 20 months old along for the ride… https://t.co/nFikokvoJJ",
1.0801E+18,01-01-2019 14:14,"@cibc *twenty month old

When we refer to a person by their age, we call them a X month/week/year old

when we are… https://t.co/gOsFZ1rRZw",
1.0801E+18,01-01-2019 13:49,"@cibc Dear Cibc, Thank you for such a great and convenient support. The problem is solved.",canada 
1.0801E+18,01-01-2019 13:46,Artisan Partners Asset Mg $APAM Stock Price Declined While Bowling Portfolio Management Has Upped by $1.24 Million… https://t.co/eNNa21hgjd,
1.08009E+18,01-01-2019 13:13,"Le CIBC Normandie vous souhaite une année 🆙✨🎨🏅🤪
Nous, ce sera 🎆 à tous les étages avec @le_labo_CIBC @FedNatCibc… https://t.co/8h2G75HZO3",Normandie
1.08009E+18,01-01-2019 13:00,Paying down debt is the #1 goal for Canadians says a new CIBC poll. That marks the ninth straight year in which deb… https://t.co/1YyJhr1mSJ,"London, Ontario"
1.08007E+18,01-01-2019 12:00,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/3PXhFZBLv7,Barbados
1.08007E+18,01-01-2019 12:00,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/1Y9P0cTIJv,Bahamas
1.08007E+18,01-01-2019 12:00,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/bRbw7fKnSn,Jamaica
1.08007E+18,01-01-2019 12:00,CIBC FirstCaribbean wishes all our existing and potential clients a Happy New Year! https://t.co/xDWMIKg37t,The Caribbean
1.08006E+18,01-01-2019 11:27,G10 forecaster of 2018: CIBC sees weaker dollar in 2019 - FX Week https://t.co/SbWCIZXF6m,
1.08006E+18,01-01-2019 11:26,"CIBC refunds customers who were ‘incorrectly charged,’ possibly since 2003 - NEWS 1130 https://t.co/RqYmG07aPx… https://t.co/JTgsKc4Ul7",Vancouver Canada
1.08005E+18,01-01-2019 10:38,"Coordonnateur de projet intermédiaire, TI: CIBC (Toronto ON): ""avons pour mission de bâtir une banque de l'avenir a… https://t.co/lozK6B1xHS",Canada
1.08005E+18,01-01-2019 10:22,"Senior Financial Services Representative: CIBC (Halifax NS): ""on a mission to build the relationship-focused bank o… https://t.co/waolGOxDvB",Canada
1.08004E+18,01-01-2019 10:03,"Senior Manager, MEAN Stack at CIBC (Toronto, ON, Canada) https://t.co/9hjmi67XdT","London, England"
1.08002E+18,01-01-2019 08:31,【FXニュース】 G10 forecaster of 2018: CIBC sees weaker dollar in 2019 - FX Week: G10 forecaster of 2018: CIBC sees weake… https://t.co/fzmmHT4NkI,
1.07999E+18,01-01-2019 06:31,CIBC Downgrades BlackBerry $BB to Buy https://t.co/HGnQ6X2MsC,
